@relation space_ga

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute binaryClass {P,N}

@data
-0.339904,8.691986,7.892452,7.693482,10.522558,-97883432,N
-0.534547,9.838469,9.069468,8.550628,11.798458,-96793380,N
-0.386942,10.185013,9.605082,9.097284,12.34042,-98352618,N
-0.250203,8.187577,7.591862,7.231287,10.105979,-99064599,N
-0.756863,6.879356,6.111467,5.298317,8.464214,-99200583,N
-0.403753,8.671972,8.083329,7.681099,10.76128,-103491262,N
-0.084449,7.396335,6.672033,6.55108,9.112286,-100047744,N
-0.334202,8.767796,8.043663,7.757906,10.595609,-98594708,N
-0.198733,8.174985,7.544861,7.282074,10.029195,-97727360,N
-0.535534,9.286375,8.480944,7.844241,11.218675,-96973744,N
-0.387962,9.597302,9.006999,8.561784,11.741041,-97178708,N
-0.534268,8.059908,7.146772,6.828712,9.814383,-101184324,N
-0.355388,8.346642,7.808323,7.328437,10.486931,-103456829,N
-0.410309,9.459541,8.846065,8.37885,11.524152,-98155557,N
-0.242545,8.663888,7.982075,7.721349,10.577503,-97605347,N
-0.305113,8.222285,7.494986,7.341484,10.066286,-96669191,N
-0.592617,8.069655,7.246368,6.761573,9.959773,-100875318,N
-0.158145,7.96728,7.069023,7.040536,9.666435,-98358100,N
-0.204998,8.18228,7.452402,7.267525,10.038018,-99209666,N
-0.408166,8.718827,8.159661,7.645398,10.864675,-103516358,N
-0.183606,7.756623,7.13966,6.857514,9.574011,-99149587,N
-0.294137,8.726643,8.102889,7.790282,10.75509,-96771809,N
-0.249616,8.363342,7.703459,7.427739,10.187463,-99178480,N
-0.225189,7.5148,6.977281,6.603944,9.529376,-101532194,N
-0.214392,8.223091,7.547502,7.343426,10.062796,-97195229,N
-0.134102,8.162231,7.590347,7.192182,10.094356,-99004167,N
-0.278071,7.731053,7.051856,6.810142,9.529448,-97788912,N
-0.193552,7.074963,6.44572,6.09357,9.073833,-103497581,N
-0.317834,9.178334,8.781402,8.155075,11.538847,-99986777,N
-0.273881,8.826441,8.032685,7.946618,10.710298,-97747586,N
-0.167054,7.27448,6.742881,6.369901,9.176887,-99482159,N
-0.436057,7.645398,6.930495,6.499787,9.673382,-101636476,N
-0.188184,7.643483,7.029088,6.72263,9.549808,-98622396,N
-0.106231,6.929517,6.388561,6.075346,8.931288,-100685817,N
-0.258092,8.502689,7.901377,7.579679,10.391454,-97489808,N
-0.306388,8.980927,8.332549,7.913887,10.962562,-97121663,N
-0.461278,9.497622,8.94076,8.416488,11.578254,-103790858,N
-0.358599,9.168163,8.60557,8.253488,11.34222,-96721935,N
-0.285283,7.823246,7.195187,6.821107,9.820323,-99849729,N
-0.236151,8.409162,7.811973,7.46164,10.347211,-97361956,N
-0.218303,8.00236,6.946976,7.13966,9.754001,-99223900,N
-0.24209,8.248791,7.534763,7.288928,10.189831,-97601540,N
-0.605545,9.533655,8.995041,8.329899,11.655024,-102713481,N
-0.382709,7.252762,6.440947,6.167516,8.993924,-100761006,N
-0.225076,7.908019,7.239215,6.995766,9.661925,-97609958,N
-0.415439,11.264349,10.750793,10.170342,13.578001,-96785900,N
-0.285309,8.440096,7.91972,7.46049,10.512329,-96672420,N
-0.557405,10.804624,10.285718,9.688374,13.047554,-102820047,N
-0.240247,8.124447,7.519692,7.225481,10.216106,-102482944,N
-0.161043,7.843064,7.221105,6.911747,9.769099,-99949695,N
-0.381148,8.90014,8.16166,7.855932,10.786159,-96947565,N
-0.187742,7.754053,7.243513,6.833032,9.440579,-98090440,N
-1.26413,8.694837,7.651596,6.939254,10.304242,-102547032,N
-0.325836,8.809266,8.169903,7.778211,10.764308,-98346522,N
-0.251229,7.420579,6.84375,6.475433,9.64724,-100748171,N
-0.156758,7.203406,6.706862,6.249975,9.150059,-100130900,N
-0.748281,8.309923,7.532624,6.916715,10.049707,-100728883,N
-0.282771,8.519191,7.877776,7.541683,10.515967,-99883842,N
-0.302868,8.826441,8.219326,7.932003,10.811504,-97151173,N
-0.401765,8.9297,8.34593,7.972466,11.02952,-96651542,N
-0.328036,8.513386,7.899524,7.570959,10.536062,-100027351,N
-0.448758,9.525224,8.928773,8.401558,11.662534,-97386759,N
-0.483592,7.173192,6.383507,5.913503,8.856661,-101669433,N
-0.639061,10.794707,10.160453,9.779454,13.061651,-84197066,P
-0.73404,9.901786,9.015784,8.880307,12.08115,-86458047,P
-0.567085,9.29826,8.387085,8.420242,11.323338,-88071640,P
-0.614869,8.799662,7.625595,7.752765,10.659703,-85207162,P
-0.702132,10.947221,10.213762,9.957597,13.14006,-83925565,P
-0.862596,10.761323,9.911208,9.686823,12.905314,-84859853,P
-0.84004,10.094397,8.949755,9.102867,11.971622,-84146314,P
-0.663501,8.910721,7.94094,7.981392,10.857209,-86062841,P
-0.611563,9.930129,8.93406,9.012743,11.918924,-88452112,P
-0.706009,10.508404,9.570041,9.54302,12.417787,-82128917,P
-0.85809,9.590556,8.711937,8.676587,11.812652,-87079844,P
-0.642812,9.147933,8.042056,8.072779,11.04337,-88609154,P
-0.861244,9.751792,8.610137,8.75274,11.557928,-83662483,P
-0.693147,8.617943,7.381502,7.700295,10.375208,-85543285,P
-0.798852,9.919705,8.828934,8.893161,11.752179,-83120093,P
-0.70944,10.211928,9.46312,9.183791,12.370434,-86074545,P
-0.840518,9.271718,8.305978,8.311398,11.21709,-89132681,P
-0.654911,9.907928,8.92811,8.951311,11.86864,-84997337,P
-0.712664,12.788662,12.150163,11.5341,15.10222,-86784641,P
-0.617708,8.979417,7.978311,8.089176,10.911756,-88105680,P
-0.699801,9.19024,8.1277,8.265393,11.22575,-85833312,P
-0.6962,9.952182,9.046644,9.030974,12.109253,-87361508,P
-0.764528,10.10651,9.088512,9.059982,12.168308,-89411842,P
-0.831306,9.712448,8.640119,8.575273,11.581434,-89413304,P
-0.906346,9.22582,7.96728,8.271293,10.875024,-84927652,P
-0.723389,10.037188,9.169623,9.020752,12.085677,-86097176,P
-0.749302,10.485731,9.566825,9.505991,12.504309,-88930092,P
-0.859318,9.786898,8.895356,8.762646,11.804191,-87035741,P
-0.884436,9.370757,8.1277,8.446341,11.208504,-83510921,P
-0.840959,10.579336,9.670231,9.587475,12.556254,-82846031,P
-0.83045,9.129239,7.828835,8.245122,11.082435,-85720116,P
-0.770233,10.455129,9.603733,9.431722,12.529695,-83266137,P
-0.715689,12.249319,11.600488,11.107585,14.498966,-85167580,P
-0.671195,8.490028,7.057898,7.504942,9.953848,-83219764,P
-0.814794,9.697324,8.573384,8.61432,11.564835,-88996804,P
-0.755961,9.669915,8.690474,8.728264,11.621484,-88186344,P
-0.824593,10.337184,9.422221,9.37907,12.332423,-82948661,P
-0.824763,9.514732,8.476996,8.374708,11.408786,-89286435,P
-0.653119,9.631022,8.59471,8.717518,11.592042,-88386314,P
-0.641656,9.962464,9.060563,9.027138,11.990872,-88298902,P
-0.736826,9.298992,8.208764,8.340456,11.229846,-87474381,P
-0.653816,8.494129,7.564238,7.54539,10.465272,-87713578,P
-0.625183,9.319015,8.504108,8.394347,11.474237,-87773093,P
-0.655091,8.82556,7.550135,7.899524,10.694102,-85670208,P
-0.785373,10.034165,9.089302,9.017241,11.968665,-83447215,P
-0.672656,9.180809,8.014336,8.287277,10.935515,-81858900,P
-0.709545,12.384461,11.71135,11.21948,14.605916,-83937408,P
-0.713042,8.561975,7.289611,7.254885,10.461445,-89492300,P
-0.85763,9.744316,8.65382,8.599694,11.624673,-89634774,P
-0.571051,10.079791,9.055673,9.11471,12.109005,-87393263,P
-0.683582,8.787983,7.912057,7.758761,10.650057,-87494841,P
-0.823783,9.860841,8.940891,8.843615,11.856295,-86588480,P
-0.698242,9.945493,9.072227,8.996776,12.041564,-84312001,P
-0.785655,10.299575,9.377717,9.329633,12.398819,-84618065,P
-0.64194,9.691408,8.703009,8.79437,11.625397,-88564230,P
-0.81716,9.326522,8.110127,8.431417,11.379714,-86005371,P
-0.673873,10.884367,10.122623,9.772638,13.012595,-88838707,P
-0.672947,9.738377,8.694167,8.784315,11.773904,-85610305,P
-0.76219,9.566965,8.711608,8.53915,11.695247,-86766868,P
-0.889535,10.507339,9.681094,9.470394,12.663732,-87076364,P
-0.789007,8.536604,7.532088,7.603898,10.620156,-84810033,P
-0.588138,9.89968,8.779711,8.955964,11.868072,-84250833,P
-1.055838,10.993631,10.250546,9.751734,13.075901,-87381542,P
-0.680846,8.055475,7.234898,7.132498,10.124429,-86357414,P
-0.82407,9.344259,8.258681,8.37263,11.276177,-84641665,P
-0.723436,10.06173,9.233862,9.076695,12.208515,-89146594,P
-0.861464,9.43068,8.229778,8.50025,11.292216,-85285354,P
-0.681883,8.392537,7.409136,7.514255,10.325679,-87868156,P
-0.398144,8.048788,6.884487,7.178545,9.733826,-85079045,P
-0.634291,9.143452,8.080237,8.214465,11.057203,-84515542,P
-0.890655,10.489857,9.493713,9.334768,12.487715,-85496221,P
-0.760186,9.733411,8.779096,8.728264,11.72773,-84918053,P
-0.638206,10.446393,9.677716,9.490167,12.626098,-84522972,P
-0.845846,10.162886,9.336885,9.127176,12.284999,-86870201,P
-0.788408,11.004879,10.266045,9.830433,13.187087,-86416543,P
-0.965002,9.448018,8.280458,8.437934,11.407532,-84513935,P
-0.655249,8.678802,7.561642,7.720018,10.578089,-85412463,P
-0.72182,10.299508,9.456732,9.348187,12.361532,-83520848,P
-0.571651,13.211183,12.562687,11.971432,15.465001,-89892262,P
-0.672228,9.290352,8.279697,8.33303,11.371385,-85957049,P
-0.648935,8.756053,7.716906,7.865572,10.629804,-87837981,P
-0.726707,11.555841,10.833089,10.577477,13.748687,-82299835,P
-0.784522,10.978251,10.307184,10.00478,13.281421,-86456380,P
-0.853267,10.001839,9.050876,8.916372,12.067391,-89757474,P
-0.644176,8.408048,7.380256,7.342779,10.550826,-86156392,P
-0.719491,9.392662,8.43988,8.459352,11.358468,-82427883,P
-0.721346,9.00307,7.789869,8.05896,10.849318,-83838534,P
-0.842709,8.089789,6.969791,7.219642,10.051088,-85462045,P
-0.850437,10.051131,9.155145,9.092345,12.055535,-85776728,P
-0.771839,11.089057,10.306817,9.969697,13.249465,-82497179,P
-0.604779,9.179675,8.050384,8.268475,11.075505,-87786972,P
-0.754796,10.12819,9.051931,9.040975,12.050342,-88716884,P
-0.921302,9.554143,8.53287,8.64365,11.508676,-85454978,P
-0.631231,10.588023,10.067942,9.626152,13.10883,-86899195,P
-0.700925,10.567438,9.915169,9.617604,12.848963,-86298660,P
-0.917772,10.252982,9.36743,9.145909,12.328405,-95647441,P
-0.787936,9.085231,8.264621,8.096208,11.443586,-102639393,P
-0.764256,10.687252,9.870138,9.654577,12.898537,-94606858,P
-0.700127,9.230829,8.537976,8.30499,11.485071,-96987988,P
-0.44783,8.546169,7.813996,7.672292,10.84823,-98690961,P
-0.33244,7.30317,6.776507,6.381816,9.580524,-101352778,P
-0.661905,9.706073,8.746398,8.721928,11.728013,-98527509,P
-0.796045,9.453522,8.524169,8.516393,11.728698,-96277412,P
-0.707358,8.591558,7.682022,7.528332,10.745292,-102829715,P
-0.462723,8.582419,8.042378,7.741099,10.73075,-99230642,P
-0.696855,9.773436,8.895082,8.82129,11.884441,-97311543,P
-0.484907,8.228177,7.448334,7.290293,10.334555,-99215518,P
-0.79205,9.770585,8.824825,8.551401,11.851923,-97740424,P
-1.082273,11.624583,10.87256,10.255974,13.728791,-97475901,P
-0.778959,13.418351,12.723928,12.216038,15.61843,-98519868,P
-0.420276,8.161375,7.434257,7.229839,10.303639,-98399450,P
-0.346746,6.375025,5.549076,5.204007,8.702843,-101426367,P
-0.651555,9.252537,8.417373,8.367068,11.293849,-97629102,P
-0.725182,10.877481,10.199324,9.890909,13.06119,-94422660,P
-0.898713,11.668124,11.006789,10.533695,14.122561,-95435296,P
-0.898992,11.192458,10.21145,9.655154,13.222118,-96300526,P
-0.654189,8.623893,7.911324,7.362645,10.50865,-103245707,P
-0.455772,7.50329,6.72263,6.565265,9.560997,-101206877,P
-0.51657,8.628198,7.533159,7.583248,10.546709,-98211783,P
-0.725395,10.079749,9.336709,9.094368,12.193068,-98998381,P
-0.655002,9.090768,8.072467,8.170186,11.154478,-96621407,P
-0.524223,9.50301,8.734721,8.641709,11.579378,-98184677,P
-0.966497,9.696217,8.683893,8.555259,11.662862,-97613817,P
-0.698477,9.485545,8.656607,8.439015,11.813186,-96605182,P
-0.621611,8.995165,8.257904,8.134761,11.114029,-99371110,P
-1.027526,11.770099,10.738655,10.539535,13.720514,-97449175,P
-0.6013,8.794976,7.96137,7.843064,10.965419,-94978874,P
-0.461641,8.448486,7.835975,7.549609,10.78529,-101354862,P
-0.65791,9.933289,9.130972,9.021357,12.052274,-94345845,P
-0.680954,8.757469,7.918265,7.602401,10.843436,-102256718,P
-0.760497,9.427144,8.675734,8.507143,11.8186,-94679441,P
-0.877737,10.226621,9.363233,9.208439,12.299791,-95166649,P
-0.644237,8.550048,7.678326,7.642044,10.603486,-100202132,P
-0.544094,8.865029,8.03106,7.993282,11.093493,-98205021,P
-0.640445,8.022569,7.087574,6.950815,10.208617,-102830864,P
-0.452685,7.803843,7.048386,6.896694,9.991727,-100530717,P
-0.680549,8.973098,8.039157,8.034631,10.958235,-99454126,P
-0.552837,11.446999,11.014555,10.484529,14.013358,-96577641,P
-0.586645,8.110127,7.339538,7.219642,10.165352,-100269645,P
-0.827356,9.52537,8.506941,8.558143,11.731113,-96518732,P
-0.655969,10.182141,9.528649,9.204523,12.472655,-98283519,P
-0.726162,9.157361,8.238537,8.268988,11.221985,-98557533,P
-0.39862,7.654917,6.816736,6.706862,9.755451,-99863987,P
-0.598804,9.886291,9.154193,8.885303,12.120558,-97212517,P
-1.422598,10.624906,9.748995,8.916908,12.554946,-97797886,P
-0.53702,7.680637,6.682109,6.700731,9.971333,-100274555,P
-0.435258,8.011355,7.248504,7.046647,10.258186,-102521101,P
-0.707436,8.016648,7.132498,6.938284,10.347596,-101408540,P
-0.726787,8.666303,7.683864,7.570959,10.74015,-101297568,P
-0.729368,7.612831,6.57368,6.45677,9.562475,-104523738,P
-0.980219,8.382061,7.663408,7.380879,10.441033,-102593764,P
-0.758869,13.917011,13.358861,12.69305,16.417421,-96778007,P
-0.729371,9.286746,8.265136,8.290794,11.480702,-101947095,P
-0.799726,9.476314,8.610319,8.404024,11.69899,-102602399,P
-0.528319,8.197814,7.212294,7.267525,10.139429,-95674455,P
-0.709385,11.527321,11.001333,10.427032,13.965318,-97117642,P
-0.906132,9.533076,8.465057,8.565031,11.566798,-97355051,P
-0.54768,7.848153,6.812345,6.925595,9.731453,-100779070,P
-0.740747,8.849371,7.596894,7.780303,10.705063,-99749168,P
-0.505834,8.049108,7.24065,7.087574,10.14984,-100811225,P
-0.541463,9.008836,7.811973,8.033658,10.895776,-98523719,P
-0.782331,9.618269,8.750683,8.686092,11.601339,-98827763,P
-0.78763,11.283864,10.549727,10.209906,13.704143,-102542114,P
-0.459788,7.173958,6.357842,6.230481,9.214432,-100300348,P
-0.740648,10.622911,9.858386,9.601098,12.86452,-96793045,P
-1.139081,12.647256,11.869165,11.334827,14.750169,-106241145,P
-0.734999,9.759733,8.976768,8.702344,11.951097,-98215626,P
-0.793785,9.494466,8.492286,8.504108,11.420042,-96931593,P
-0.748766,9.809561,8.92864,8.834191,11.866107,-96105154,P
-0.756362,9.581628,8.529714,8.647519,11.653244,-96926304,P
-0.558501,8.357024,7.489412,7.437795,10.63434,-100398597,P
-0.605471,8.781862,7.82044,7.734559,10.873129,-101303050,P
-0.508369,7.393878,6.53814,6.480045,9.496797,-99777656,P
-0.800797,11.353637,10.840992,10.350382,13.976102,-95773554,P
-0.655414,8.531293,7.728856,7.632401,10.739782,-95218629,P
-0.704667,9.273503,8.419801,8.389814,11.409086,-96147950,P
-0.590354,9.03884,7.933438,7.94094,10.944277,-99107956,P
-0.826969,9.031094,8.147867,8.013012,11.270089,-102639610,P
-0.777457,11.833051,11.209466,10.71246,14.250382,-94858410,P
-0.643711,8.19174,7.215975,7.167038,10.441646,-101299846,P
-0.532425,9.234935,8.488588,8.349484,11.313535,-98949835,P
-0.403594,6.685861,5.826,5.529429,9.052048,-101532036,P
-0.458128,8.193124,7.220374,7.195937,10.267783,-97425216,P
-0.69264,9.37907,8.327001,8.330864,11.384114,-97494484,P
-0.637379,9.862509,9.204222,8.964056,12.240464,-100814547,P
-0.746433,11.098637,10.41697,10.091294,13.341732,-96676295,P
-0.725904,11.165592,10.527445,10.083557,13.475954,-94810546,P
-0.736105,9.170351,8.218518,8.183956,11.278519,-95978548,P
-0.751527,10.395467,9.643161,9.355998,12.542595,-97948367,P
-0.815485,10.125671,9.289059,8.975377,12.266556,-101826044,P
-0.606873,8.312135,7.455298,7.415175,10.341258,-100692559,P
-0.68454,8.776167,7.891331,7.911324,10.790947,-98110174,P
-0.495297,8.357024,7.778211,7.41216,10.830045,-101352290,P
-0.71426,8.443116,7.569412,7.546446,10.650033,-99745284,P
-0.697108,10.224592,9.481283,9.342684,12.535679,-94393144,P
-0.850298,14.337324,13.761183,13.090412,16.899039,-95392677,P
-0.731751,10.501307,9.73879,9.524786,12.66414,-94370569,P
-0.44362,7.914983,7.489971,6.932448,10.391515,-102607584,P
-0.504578,8.646641,7.712891,7.751045,10.812734,-99729590,P
-0.834815,10.329507,9.312987,8.934455,12.304786,-98029527,P
-0.697072,8.181441,7.367709,7.138867,10.631374,-100280445,P
-0.660577,10.359804,9.537051,9.460632,12.511507,-95852317,P
-1.024429,12.054744,10.945159,10.872997,13.950588,-98184820,P
-0.737633,9.835476,8.913416,8.880029,11.891122,-97131872,P
-0.762845,9.642318,8.722906,8.583543,11.815361,-102342916,P
-0.645261,9.490318,8.871786,8.580731,11.875455,-97834554,P
-0.786729,9.812906,8.989444,8.820699,11.962624,-95561957,P
-0.85879,9.732818,8.864605,8.549467,11.576736,-95429180,P
-0.739316,10.072935,9.283591,9.037058,12.336592,-101439033,P
-0.658036,7.442493,6.463029,6.177944,9.410911,-105374221,P
-0.781005,10.606585,9.825796,9.558812,12.733271,-96085312,P
-0.580676,9.8523,9.241451,8.9334,12.22323,-101361364,P
-0.360697,6.867974,6.190315,5.924256,9.182249,-100980244,P
-0.641799,8.606302,7.747165,7.723562,10.804177,-98175532,P
-0.739662,9.143239,8.174139,8.151333,11.328161,-96576023,P
-0.722449,9.958165,9.133243,9.034796,12.111806,-94026774,P
-0.476498,7.068172,6.326149,5.981414,9.142811,-104134891,P
-0.753503,12.099217,11.433958,11.043066,14.45248,-94140023,P
-0.515522,8.114923,6.874198,7.080868,10.113019,-98678037,P
-0.678684,10.072428,9.024493,9.027379,12.227956,-98090400,P
-0.736528,10.755752,10.074369,9.803778,13.064993,-97364638,P
-0.74312,9.421411,8.537192,8.520388,11.591432,-99882423,P
-0.60653,9.138415,8.008366,8.131825,11.193092,-97864268,P
-0.806626,10.222923,9.40714,9.217812,12.445629,-96284033,P
-0.410303,8.94455,8.385261,8.006368,11.236632,-98703562,P
-0.698481,5.929589,4.60517,3.610918,8.607399,-97616195,P
-0.216783,6.759255,5.978886,5.752573,8.860215,-100770987,P
-0.54663,10.008118,9.436679,8.999496,12.260229,-99348662,P
-0.586507,7.995644,7.21891,7.080868,10.020782,-99749899,P
-0.346871,5.669881,5.068904,3.970292,7.758761,-100251840,P
-0.393927,7.346655,6.291569,6.285998,9.153664,-100417548,P
-0.81709,10.032716,9.153558,8.695674,12.133706,-97661874,P
-0.680363,8.265136,7.353082,7.373374,10.502544,-99743207,P
-0.801945,10.311649,9.513108,9.292197,12.367783,-95570216,P
-0.748154,9.43644,8.505121,8.420462,11.586947,-102347526,P
-0.661141,9.046173,8.34141,8.101678,11.138974,-98239911,P
-0.447283,8.165079,6.760415,7.111512,10.05985,-99100392,P
-0.854795,9.554143,8.469053,8.618305,11.58247,-96937616,P
-0.797294,8.946896,7.952967,8.032685,11.063947,-96956390,P
-0.572121,8.879333,7.970049,8.036897,10.913742,-95999974,P
-0.865079,10.380032,9.513256,9.438113,12.658444,-94812381,P
-0.874176,9.625492,8.620111,8.633019,11.560009,-96583032,P
-0.407962,7.865572,7.273093,6.939254,10.182104,-100271621,P
-0.618422,8.812099,7.891331,7.857094,11.06642,-98126619,P
-0.509176,9.045584,8.394347,8.187021,11.246183,-98684898,P
-0.092782,4.369448,3.637586,3.135494,7.586804,-103567326,P
-0.797834,11.923139,11.179981,10.696231,14.197977,-101819891,P
-0.670983,8.634443,7.611842,7.553811,10.657048,-101815569,P
-0.646938,8.768419,7.852828,7.857868,10.764075,-99346716,P
-0.743357,11.73734,10.944294,10.569983,13.878324,-97200593,P
-0.393671,6.380123,5.57973,5.442418,8.764678,-98567388,P
-0.993914,9.006264,7.845416,7.758333,10.884648,-95930373,P
-0.692208,8.916372,8.036573,8.033658,10.838404,-94357498,P
-0.591083,8.038835,7.142037,6.939254,10.387764,-101960705,P
-0.543357,7.934155,7.145984,7.046647,9.981189,-99220381,P
-0.915481,10.16331,9.324918,9.036939,12.506799,-95997565,P
-1.430472,9.812304,8.441823,8.497399,11.485904,-100320605,P
-0.685256,9.658354,8.710455,8.682877,11.687022,-99110186,P
-0.498753,7.455298,6.54103,6.588926,9.342508,-99822558,P
-0.569616,10.964502,10.433645,9.954371,13.630768,-102020215,P
-0.744575,9.684025,8.749415,8.721113,11.736821,-96975258,P
-0.525674,8.155649,7.261225,7.228388,10.061687,-98593910,P
-0.780002,8.761393,7.866339,7.847763,10.916415,-100923210,P
-0.702146,9.477386,8.57414,8.580544,11.557555,-97725133,P
-0.751375,11.347284,10.761217,10.417777,13.852934,-95501898,P
-0.66674,9.294222,8.582606,8.284757,11.664272,-101890081,P
-0.669091,9.240773,8.446127,8.284504,11.44173,-94731150,P
-0.459589,7.293698,6.535241,6.45047,9.355652,-100789278,P
-0.852602,10.478358,9.547312,9.216621,12.520464,-94613766,P
-0.713275,10.154013,9.277812,9.159047,12.2697,-96474324,P
-0.627505,9.085797,8.12888,8.207674,11.123845,-93746804,P
-0.766753,9.414097,8.555644,8.449128,11.603525,-100398609,P
-0.729948,12.099511,11.348428,10.874513,14.387977,-97521053,P
-0.581071,8.7977,8.176673,7.806289,11.302908,-100814586,P
-0.418349,7.191429,6.57368,6.045005,9.359105,-102595807,P
-0.705655,10.941571,10.267644,9.947457,13.305151,-93894312,P
-0.718288,9.764225,8.98532,8.79936,11.983004,-98305804,P
-0.649818,9.604879,8.783703,8.706325,11.767622,-94306867,P
-0.67194,10.361925,9.674074,9.434683,12.657725,-97805805,P
-0.727569,8.858511,8.011023,7.747597,10.967715,-102779388,P
-0.740799,9.129022,8.201112,8.04687,11.331883,-102723149,P
-0.766202,9.766808,8.849084,8.83521,11.812267,-94830439,P
-0.963299,11.160612,10.427328,10.067008,13.399965,-101894774,P
-0.620236,8.115222,7.072422,6.991177,9.876116,-104229258,P
-0.583767,8.19561,7.21524,7.347944,10.353352,-95796204,P
-0.533466,10.887456,10.448831,9.903037,13.428172,-101900395,P
-0.653512,7.862112,7.036148,6.739337,10.193804,-101523572,P
-0.169856,7.451242,6.561031,6.504288,9.345396,-99806875,P
-0.69833,9.359277,8.395026,8.429018,11.302649,-95051014,P
-0.770002,9.191565,8.16877,8.109526,11.258691,-103682964,P
-0.408362,8.763272,7.750184,7.717351,10.958879,-97168737,P
-0.213754,6.678342,6.111467,5.749393,9.172742,-100806360,P
-0.666041,9.243388,8.184514,8.275122,11.289844,-96514023,P
-0.471983,9.201703,8.709135,8.289288,11.817391,-96409279,P
-0.702669,9.053336,8.054523,8.140316,11.151453,-99968457,P
-0.719613,10.299239,9.510815,9.388319,12.453698,-94757408,P
-0.639186,8.770129,7.754053,7.893572,10.70661,-93850139,P
-0.711261,8.747511,7.647786,7.801391,10.718631,-94180302,P
-0.637489,8.97866,8.014336,8.165932,11.034809,-95162686,P
-0.747599,10.517213,9.656243,9.413444,12.764837,-97522009,P
-0.644388,8.421343,7.620215,7.515889,10.339999,-98814685,P
-0.541646,7.572503,6.786717,6.628041,9.833065,-100538965,P
-0.777025,9.450538,8.657303,8.471359,11.763606,-100916695,P
-0.582219,7.948032,7.134094,7.021084,10.219757,-99354834,P
-0.754586,9.716977,8.744966,8.789203,11.765364,-94141742,P
-0.415488,7.698936,7.104965,6.716595,10.414513,-101893135,P
-0.735498,11.420602,10.797287,10.366813,13.724846,-95271428,P
-0.463503,7.987524,7.130899,6.937314,10.272427,-97771429,P
-0.93508,9.675897,8.126223,8.599694,11.194729,-98733280,P
-0.69384,8.884749,8.086718,7.959276,11.055135,-98839489,P
-0.3469,6.72022,5.918894,5.627621,9.060447,-101045062,P
-0.39253,7.498316,6.642487,6.572283,9.572828,-100252273,P
-0.806582,8.127109,7.393263,7.071573,10.640149,-100541264,P
-0.654995,8.776476,7.913521,7.745436,10.860287,-101731838,P
-0.699079,13.327363,12.746357,12.221158,15.740767,-97293284,P
-0.770956,11.290494,10.566382,10.127271,13.534477,-99880794,P
-0.470368,7.001246,6.347389,5.968708,9.330343,-102066907,P
-0.607377,9.162829,8.252185,8.144098,11.345157,-102338855,P
-0.550131,7.361375,6.563856,6.526495,9.482883,-99214984,P
-0.675327,9.624303,8.813438,8.665613,11.835328,-94968314,P
-0.815195,11.028774,10.265349,9.880372,13.264491,-100457118,P
-0.668536,12.652046,12.052548,11.298866,14.967215,-97779406,P
-0.534726,8.845633,7.921898,7.942007,10.840718,-95124857,P
-0.620603,9.3521,8.519191,8.478868,11.457888,-94379095,P
-0.710555,9.905984,9.126089,8.981556,12.059062,-94941393,P
-0.585409,8.014336,7.157735,6.990257,10.217459,-102042245,P
-0.838304,9.59703,8.629629,8.506739,11.565565,-99760754,P
-0.876662,10.020114,9.107865,8.761393,12.002137,-101151496,P
-0.70472,10.040812,9.205629,9.150166,12.151807,-95835238,P
-0.782073,10.747079,9.989803,9.621788,13.10253,-96970943,P
-1.14016,10.437229,9.569692,8.827468,12.370981,-95573906,P
-0.806813,9.580662,8.665441,8.378161,11.685761,-95981994,P
-0.741981,9.130431,8.388678,8.213382,11.352898,-103101512,P
-0.779196,9.701188,8.77261,8.658345,11.907363,-96405463,P
-1.228009,11.003266,9.8816,9.684461,12.88676,-99327204,P
-0.845432,10.234588,9.311181,9.152711,12.440832,-96216514,P
-0.62975,8.546558,7.79111,7.632401,10.885809,-100267035,P
-0.754279,11.390735,10.713951,10.249415,13.658527,-98707740,P
-0.763128,9.368881,8.529517,8.30028,11.540258,-99241684,P
-0.744284,9.282847,7.977968,8.166784,11.188676,-97598146,P
-0.65246,10.843417,10.253757,9.86646,13.196645,-97598344,P
-0.535283,9.334945,8.372861,8.351139,11.381689,-98085622,P
-0.717145,8.798002,7.970395,7.857481,11.017103,-103047453,P
-0.714216,9.841719,9.030496,8.898775,12.085497,-97652699,P
-0.758165,9.825904,8.990192,8.885164,11.935752,-95381557,P
-0.694816,8.593599,7.725771,7.569928,10.871251,-102824205,P
-0.692007,9.548811,8.742095,8.588024,11.949282,-98698171,P
-0.711744,8.37609,7.329094,7.45008,10.279524,-99183083,P
-0.67633,8.847647,7.280697,7.692113,10.528222,-99759662,P
-0.259114,7.935587,7.501634,7.092574,9.975203,-113228751,N
-0.27409,9.897268,9.444068,8.951051,12.16848,-113097137,N
-0.377102,10.532709,9.974878,9.353921,12.640475,-111748944,N
-0.46767,9.579625,8.942592,8.618124,11.935955,-110582783,N
-0.141332,6.169611,5.762051,4.976734,8.37885,-109505044,N
-0.393555,11.35932,10.957068,10.344802,13.731628,-112123475,N
-0.389639,8.869961,8.344267,7.948738,11.148852,-110435306,N
-0.36012,8.789355,8.254009,7.864804,11.120105,-110690249,N
-0.181494,7.789869,7.288928,6.895683,9.811975,-111438826,P
