@relation creditcard-weka.filters.unsupervised.instance.Resample-S1-Z5.0

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
77001,1.017946,-0.306379,1.127117,1.406428,-0.955317,0.18425,-0.6701,0.279454,0.943225,-0.102911,-0.755469,-0.411696,-1.479211,0.089916,1.011435,0.07101,-0.051147,-0.046086,-0.851101,-0.156623,0.166093,0.491098,-0.087779,0.050195,0.360129,-0.21302,0.063971,0.03851,59.5,0
139349,-2.095382,1.085413,0.949696,-1.757633,-0.573891,0.458962,-0.362173,0.771894,-0.76256,1.252533,0.157534,0.309223,0.510285,-0.137501,-0.125677,-0.593017,-0.713899,1.899693,-0.662914,0.111185,-0.64669,-1.21065,-0.11436,0.207945,0.439214,0.142413,0.559653,0.38413,33,0
155233,1.959116,-1.902245,-0.439234,-2.109117,-1.503281,0.458368,-1.51649,0.236276,1.795996,-0.222308,-0.645114,1.081698,0.317328,-0.68878,-0.729262,-1.693471,-0.320168,2.216453,0.851843,-0.385173,-0.355006,-0.307812,0.070648,-1.092472,-0.297498,-0.236151,0.077834,-0.034216,100,0
135885,2.067624,0.006241,-1.270306,0.34178,0.023767,-1.199429,0.221023,-0.384664,0.570526,-0.009909,-0.635438,0.536048,0.541731,0.368168,0.777313,-0.239037,-0.516109,-0.144323,-0.303317,-0.220168,0.265658,0.967851,-0.007084,-0.03307,0.263773,-0.095838,-0.010017,-0.057883,1,0
167189,2.099235,0.112286,-2.061322,0.080013,0.957841,-0.018304,0.086441,-0.050691,0.242587,-0.218269,0.365341,0.723899,0.506488,-0.776152,-0.467717,0.765498,-0.134578,0.444671,0.689018,-0.093284,-0.370103,-0.972273,0.209352,-0.434752,-0.152045,0.210453,-0.065178,-0.049383,0.89,0
52900,1.222552,0.267585,0.11723,0.566109,-0.020818,-0.394944,0.009795,-0.042292,0.057842,-0.329057,-0.172682,0.182859,0.235115,-0.271831,1.377119,0.293776,0.144546,-0.624666,-0.423541,-0.086357,-0.27906,-0.789051,0.107555,-0.326928,0.18707,0.145669,-0.008849,0.02512,10.02,0
168173,1.877767,-0.277071,-0.441597,1.396195,-0.205747,0.260977,-0.354815,0.173011,0.985309,0.152512,0.037989,1.162059,-0.507931,-0.029249,-1.807919,-0.157368,-0.370655,-0.310852,0.576281,-0.260882,-0.486115,-1.177454,0.371883,-0.55774,-0.326604,-1.095697,0.048607,-0.042627,24.48,0
149175,-0.078302,0.595782,0.549919,-1.095466,0.836463,-0.228353,1.387878,-0.600872,0.419268,-0.144354,0.55328,1.061154,0.504152,-0.440155,-1.488462,-0.513998,-0.833376,-0.144001,0.493976,-0.047031,-0.047436,0.35255,-0.120704,-0.358621,-0.924143,-0.337811,-0.36914,-0.234424,30,0
28805,1.197071,0.045505,0.793274,1.153719,-0.83795,-0.702908,-0.351143,0.023056,0.595905,0.030925,-0.738629,-0.771949,-1.692022,0.488237,1.440367,0.477301,-0.487715,0.426879,-0.560147,-0.23314,0.11399,0.286447,-0.064633,0.35226,0.470548,-0.291128,0.031132,0.028315,9.99,0
43397,-1.499508,-0.519602,2.156227,-2.142893,-1.048459,1.376507,0.490259,0.763806,1.466728,-2.013775,0.372419,-0.56168,-2.412622,0.331563,2.859832,-0.915505,0.608246,-0.868386,-2.374576,0.267563,0.526069,1.290192,0.342528,-0.71785,0.257493,-0.548856,0.328128,0.142727,251.6,0
126230,1.966573,-0.32992,-0.203385,0.513666,-0.690936,-0.50892,-0.532266,-0.106156,1.289673,-0.208482,-0.736066,1.132275,1.288075,-0.42651,0.391949,-0.041312,-0.507958,-0.037831,-0.313933,-0.152616,0.213479,0.938935,0.111791,0.044373,-0.07235,-0.214037,0.052628,-0.034269,9.99,0
78472,1.1117,-0.515823,0.645861,-0.002625,-0.420627,0.733344,-0.540099,0.137922,0.993685,-0.578491,-1.188132,1.276467,1.937103,-0.929692,-0.164282,-0.187688,-0.051567,-0.958373,0.461969,0.17553,-0.212495,-0.376075,-0.099022,-0.83305,0.236587,1.02322,-0.019547,0.016013,75.98,0
68645,0.893036,-2.21491,-0.017494,-1.433497,-1.540781,0.302973,-0.930942,-0.012438,-1.82872,1.43963,0.160952,-0.539443,0.859462,-0.314267,0.25603,0.42617,-0.296393,1.239402,0.180218,0.414685,0.117798,-0.029272,-0.452744,-0.826181,0.346503,-0.084105,-0.015835,0.063537,346,0
44010,1.458918,-1.056384,0.638676,-1.365028,-1.498729,-0.392529,-1.172619,-0.082573,-1.770881,1.377188,-0.201633,-0.506992,1.162393,-0.535486,0.92431,-0.58513,0.664216,-0.238522,-0.787163,-0.307068,0.023154,0.552085,-0.036981,0.108583,0.398877,-0.004189,0.063511,0.021505,16.2,0
125989,-0.319165,1.823219,0.74204,4.063394,1.173826,1.548371,0.676353,0.08401,-1.499615,2.583153,0.14266,0.18976,0.688286,-0.261101,-0.920974,-0.545555,-0.086684,0.417761,1.683752,0.674476,0.063886,0.843775,-0.237773,0.260538,-0.3819,0.440527,0.525423,0.161487,1.58,0
82278,-1.345728,1.117786,0.690008,0.284176,0.044022,0.267495,-0.041798,0.657839,-0.506841,-0.086413,1.642637,0.23895,-1.080087,0.293616,1.156659,-0.17316,0.727149,-0.292445,0.190699,-0.226437,-0.042425,-0.195361,0.134353,-0.352582,-0.998291,0.042227,-0.796041,-0.472215,1.98,0
163699,1.903873,0.540225,-0.734273,3.645611,0.344251,-0.272917,0.16772,-0.036013,-1.24176,1.749344,0.503921,-0.203217,-1.090119,0.822308,-0.91244,1.122717,-1.078703,0.366206,-1.480401,-0.354078,0.272987,0.717829,0.075493,0.038279,0.049414,0.110714,-0.056102,-0.063819,2.28,0
136208,1.616071,-0.69262,-3.056903,0.37821,1.063121,-0.618925,1.251528,-0.490609,-0.459283,0.298541,0.36484,0.714625,0.149987,1.000187,-0.874783,-0.375917,-0.616109,0.074236,0.451904,0.388124,0.443151,0.78304,-0.486575,0.214226,0.662957,0.678091,-0.184234,-0.053403,282,0
59363,-0.420367,1.096938,1.576657,-0.036779,-0.010402,-0.869133,0.783214,-0.117835,-0.529444,-0.34232,-0.249795,0.412241,0.902313,-0.030523,0.752739,0.158366,-0.442912,-0.457538,0.00621,0.163892,-0.214882,-0.523471,-0.020117,0.389499,-0.162654,0.068076,0.269202,0.123239,8.07,0
74730,-3.902661,-4.701353,0.649914,-0.929361,0.040694,-0.382065,1.051089,0.266798,-1.332128,-0.377576,0.594871,0.116167,0.111858,0.159493,-0.420631,-0.434872,-0.954653,1.933991,-2.850165,1.914784,0.598238,0.027667,2.169589,-0.416533,0.392847,0.349224,-0.066045,0.267302,808.9,0
139991,1.868785,-0.254843,-1.595477,0.433299,-0.144599,-0.978535,-0.036522,-0.042391,1.003307,-0.64936,1.059665,0.176092,-1.884173,-0.900318,-0.605212,0.173237,1.013488,0.600451,0.30512,-0.191816,-0.172894,-0.449321,0.168577,-0.139962,-0.194023,-0.107871,-0.027002,-0.026221,57.99,0
64605,1.19063,0.49362,-0.593695,0.715828,0.278151,-0.683046,0.170067,0.017808,-0.296845,-0.561976,1.96131,0.161064,-1.074454,-0.89682,0.616597,0.496765,1.113994,0.421365,-0.428197,-0.147364,-0.084905,-0.23162,-0.056027,-0.118104,0.4383,0.38426,-0.023788,0.027367,0.76,0
73617,-0.748003,0.579851,0.977593,-2.02519,0.275941,-0.057467,0.598361,-0.096009,1.504823,-0.63911,1.08387,1.812719,0.706309,-0.638952,-0.913108,-1.098408,-0.322938,-0.229372,0.262421,0.122734,-0.006481,0.606307,-0.287928,-0.249816,0.189331,-0.808603,0.051456,-0.073316,10,0
54168,-1.03657,1.689033,1.769131,2.698428,-0.600468,0.50111,-0.517057,-0.073075,-1.481299,0.869148,0.896027,0.229576,-0.130728,0.646207,0.770087,0.520503,-0.134573,1.050675,0.827891,-0.007604,1.042432,0.521438,-0.060978,0.335399,-0.205109,0.318459,0.314222,0.12193,10.65,0
46133,-0.476428,-0.232798,0.799118,-4.134227,0.777461,0.816557,0.646374,0.323605,1.571444,-2.178566,1.950717,1.305299,-0.729886,0.309865,1.277075,-1.2641,-0.088589,-1.206545,-1.760227,-0.289667,0.220794,0.916144,0.096216,-1.37151,-0.858252,-1.244491,0.112012,-0.044938,44.64,0
33418,0.738888,-0.549896,0.006762,1.256887,-0.429169,-0.294252,0.290875,-0.047919,-0.154716,0.14483,0.849134,0.320218,-0.76879,0.724401,0.382033,0.512783,-0.788415,0.684443,-0.13454,0.327753,0.239774,0.107662,-0.368603,0.009699,0.569395,-0.301599,-0.037847,0.049628,250,0
33165,0.870216,-0.897987,2.085341,1.365784,-1.852107,0.700721,-1.280975,0.452695,1.950972,-0.570702,-0.761705,0.948449,-0.341849,-1.170506,-1.164472,-0.778236,0.809676,-0.710384,-0.327013,-0.017186,0.165281,0.849512,-0.099885,0.709065,0.250681,0.599598,0.069896,0.046401,90,0
123113,-0.440169,0.696519,-0.63183,-0.639159,0.742095,-1.155711,1.68799,-0.611741,-0.824134,-0.138264,-0.304724,-0.190007,-0.00913,0.635757,0.585028,-0.95475,0.264191,-0.74,1.026494,-0.100728,0.222608,0.738257,-0.216801,1.233763,-0.39251,1.44109,-0.15067,0.159402,109,0
120361,-0.552336,-1.219764,1.432799,-0.879129,-0.033129,-0.538837,-0.419388,-0.045952,-0.690669,0.63211,0.398916,0.206911,0.031399,-0.352191,-0.66874,-1.363627,-0.422382,2.06285,-0.391459,-0.059877,0.071727,0.647897,0.26158,0.09517,-1.063935,0.622516,0.003043,0.012023,75.29,0
113986,-4.520214,4.672283,-2.478986,-1.369115,-0.619869,-1.478141,0.548691,0.444979,3.044229,5.06241,-0.389623,1.108207,1.585015,-0.834195,0.576333,-0.869524,-0.491665,-0.365237,-0.564407,2.218001,-0.184869,1.202008,0.094601,-0.007486,0.084231,-0.278616,0.978034,-0.011582,2.69,0
140484,2.145581,0.112891,-2.280394,-0.069351,0.732208,-1.348488,0.756858,-0.51639,0.21117,0.015868,-0.761423,0.133742,-0.142631,0.810681,0.433378,-0.579731,-0.313565,-0.464378,0.160802,-0.210278,0.135221,0.491518,-0.022337,0.718483,0.46971,0.211553,-0.092187,-0.072631,6.52,0
75675,-0.484037,0.852271,1.364303,0.040452,-0.065292,-0.867346,0.464902,0.151,-0.440897,-0.296432,1.418241,-0.096554,-1.463996,0.076602,0.343732,0.587206,-0.083043,0.475905,0.130775,0.066759,-0.202886,-0.666118,0.051744,0.442963,-0.260085,0.046529,0.22636,0.089634,10.02,0
41417,1.216288,-0.273634,0.810553,-0.31717,-0.852987,-0.365119,-0.492575,-0.03791,1.421854,-0.872161,-0.762737,1.045575,1.154504,-0.42361,1.031424,-0.136814,-0.458112,0.205565,0.477981,0.006163,-0.006628,0.208588,-0.125387,-0.07411,0.558018,-0.536386,0.087386,0.037044,25.67,0
171510,-2.146509,2.674788,-2.268074,-0.831088,-0.291279,-0.951351,-0.171558,1.181051,0.876892,0.933727,-2.384083,-0.514648,-0.877089,1.136103,0.635283,0.15212,-0.326333,0.669114,0.240706,0.383702,0.23926,0.885254,-0.011426,-1.025319,-0.313138,-0.119245,0.75313,0.48363,1.79,0
37718,1.554324,-0.859647,-0.648296,-1.779129,-0.250536,0.121378,-0.595277,-0.108533,-2.499284,1.599918,0.543387,-0.134594,1.242946,-0.02856,-0.173433,-0.568317,0.225866,0.079422,0.239594,-0.275134,-0.160002,-0.017488,-0.219342,-1.129534,0.759563,-0.00106,0.01291,-0.017005,15,0
125841,2.06687,-1.179871,-0.892145,-0.952882,-0.906622,-0.242954,-1.003353,0.129726,-0.039117,0.945621,0.651815,-0.779336,-1.779805,0.221313,-0.378253,1.249812,0.114254,-0.727659,0.795468,-0.055232,0.255107,0.567925,0.200181,0.677728,-0.246913,-0.226951,-0.028442,-0.05304,47,0
85470,1.121216,0.085922,0.812855,1.522543,-0.544255,-0.178064,-0.181437,0.067065,0.556784,-0.159288,-0.39317,0.521706,-0.462787,-0.050891,-0.176851,-0.752549,0.406326,-0.919421,-0.51714,-0.21891,-0.034381,0.168391,-0.02951,0.408967,0.576387,-0.288042,0.055133,0.022645,7.99,0
60210,1.220219,-0.979108,0.87611,-0.620237,-1.494191,-0.269161,-1.113601,0.131937,-0.215713,0.574934,-0.313373,-1.223486,-0.968251,-0.154369,1.513082,1.253589,0.408837,-1.135075,-0.145159,0.093685,0.429011,1.037131,-0.10753,0.098105,0.290455,-0.021839,0.034905,0.029739,69,0
54556,-1.949554,0.696984,1.997286,0.876533,-0.570011,0.433954,0.085741,0.120816,1.16405,1.40284,-1.320713,-1.397419,-1.144682,-0.5015,2.347664,0.522722,-0.753808,1.243488,0.553031,0.589954,-0.069561,0.567322,-0.384765,-0.47038,0.499177,0.011329,0.571843,0.529597,100,0
49536,0.982549,-0.084416,1.448708,2.707655,-0.473591,1.633848,-0.929397,0.681662,0.330219,0.491155,0.636132,0.704,-1.164216,-0.288085,-1.580387,-0.321501,0.368178,-0.60837,-0.994387,-0.299946,0.117998,0.691545,-0.069625,-0.256093,0.408831,0.25786,0.07214,0.008033,0,0
58357,1.192072,0.290029,0.405732,0.62919,-0.425886,-0.865959,-0.014348,-0.064613,-0.225383,-0.112642,1.796175,0.934092,-0.000431,-0.056675,0.390792,0.62116,-0.175937,0.143711,0.014096,-0.075799,-0.221599,-0.690658,0.140153,0.492696,0.153938,0.064326,-0.028,0.023101,5.37,0
77986,-5.964034,6.333164,-2.966206,0.761738,-1.595967,4.194151,-8.947069,-25.235198,0.153411,0.118546,-0.221029,2.891637,-0.416425,2.359618,0.312616,-0.248314,1.987343,-0.481698,-1.164053,-1.671625,13.218115,-3.96398,3.239391,0.063541,0.400965,-0.229343,0.816792,0.540646,0.99,0
29517,1.164336,-0.743918,0.445943,-0.481476,-1.254089,-1.205049,-0.274032,-0.338593,-0.966795,0.551465,0.201628,0.015535,1.078669,-0.289687,0.609547,0.979868,0.323364,-1.580863,0.350303,0.358334,0.249248,0.425394,-0.119196,0.762811,0.442687,-0.243368,-0.011291,0.04144,128.07,0
78329,1.214446,0.339121,0.748263,1.229917,-0.473356,-0.714329,-0.034425,-0.144232,0.043872,0.013082,-0.290188,0.531279,0.675879,0.100413,1.031948,0.338756,-0.587078,-0.168019,-0.471324,-0.098376,-0.072425,-0.161641,0.026815,0.378981,0.433667,-0.480594,0.038021,0.032773,3.6,0
85865,-1.241691,-1.365076,-0.460972,-1.64607,-1.582629,0.21624,3.311355,-0.520934,0.325441,-2.167779,-1.035389,0.579467,1.217292,-0.05094,0.504983,-0.83683,-0.182074,0.125367,1.305752,1.575882,0.39868,0.184653,1.211628,-0.439563,0.819065,0.081441,-0.224542,0.05224,701.75,0
161541,-0.948512,0.978623,0.144098,-2.59467,0.409366,-1.073098,0.794529,0.393878,-0.176826,-1.249519,0.187797,0.307785,-1.084765,0.854773,-1.101309,0.73083,-0.940196,-0.083505,-0.384613,-0.249964,-0.222728,-0.792684,-0.12334,-0.424966,-0.078788,0.381341,0.091744,0.085255,1,0
41315,-2.588478,-2.640332,2.471179,-1.262654,1.70762,-0.594148,-1.03484,0.517822,1.547498,-1.560564,1.139423,1.09897,-1.211815,-0.211992,-0.319839,-1.226652,0.299355,-0.299045,-0.001293,0.687919,0.187373,0.092052,0.386099,-0.327056,0.474424,-0.800287,-0.146961,-0.112966,117.99,0
125438,-1.128155,0.207362,2.642747,0.774434,-0.292724,0.885371,-0.021073,0.219789,0.362733,0.145245,0.278957,-0.046724,-0.440005,-0.418461,0.696792,0.535957,-0.930232,1.576097,0.703855,0.236261,0.183468,0.863648,-0.453477,-0.415645,0.383755,-0.295665,0.153795,-0.087575,100,0
5973,-1.590518,1.174601,1.074852,0.117927,0.460866,-0.758534,0.422213,-0.131072,2.049199,0.618918,0.945641,-3.18375,0.504629,0.778637,0.677852,-0.02539,0.941094,-0.265356,-0.735309,0.438563,-0.618452,-0.939157,0.048289,-0.078089,-0.097154,0.059386,0.428544,0.344963,8.99,0
44398,-0.625414,1.151074,0.85377,-0.148376,0.574312,-0.624297,0.591914,-0.029022,-0.184469,-0.188912,-0.869829,-0.126023,0.657526,-0.624676,0.937993,0.589861,-0.325753,0.066036,0.200342,0.263259,-0.354291,-0.841047,-0.14164,-0.507377,0.010038,0.129675,0.379403,0.140143,3.59,0
50251,1.151436,0.501958,0.986968,2.28926,-0.180081,0.179424,-0.22375,0.127767,-0.848441,0.804148,0.98143,0.838296,0.663106,0.183022,-0.018054,1.222638,-1.140223,0.293266,-0.636155,-0.091287,-0.124779,-0.420981,0.07748,-0.019526,0.223239,-0.212633,0.011271,0.021624,0.01,0
95460,-0.348152,0.909606,1.266405,-0.214907,0.909962,0.231004,0.957376,-0.238425,1.689715,-0.967796,-0.435081,-1.825202,2.255779,0.588627,-2.756667,-1.012071,0.789937,-0.843875,0.321186,0.082477,-0.555756,-0.72183,-0.179918,0.58753,-0.056105,0.019385,0.159627,-0.028745,0.01,0
66092,1.096624,0.083319,0.414815,0.977002,-0.24455,-0.10974,-0.105256,0.148664,-0.061017,0.138743,1.381663,0.468333,-1.051119,0.758829,0.685381,0.128348,-0.391623,0.007915,-0.441798,-0.17101,0.029332,0.003235,-0.013357,-0.013982,0.39661,-0.426011,0.02371,0.014428,29.99,0
132878,1.345202,-1.36834,-1.379652,0.549281,-0.630277,-0.861341,0.489249,-0.343451,1.053138,-0.382469,-0.895749,0.608396,-0.055094,0.185951,-0.191099,-0.525122,-0.031401,-0.6713,0.16831,0.473832,0.055539,-0.380017,-0.091287,0.019211,-0.211008,-0.12355,-0.088596,0.005615,361.02,0
144323,0.047509,1.309419,-1.406398,-0.20335,0.212671,0.209372,-1.819323,-5.320358,-0.26359,-1.87491,-1.032052,-0.056229,-1.497013,0.166291,-0.132979,0.874341,0.63012,-0.114888,-0.716477,1.071649,-2.921583,-0.421682,0.42999,0.417244,0.39139,0.184443,-0.110837,0.159967,1.98,0
89073,-0.275771,-0.275438,1.735899,-0.054683,-0.157493,1.625116,-0.973314,0.623903,1.690786,-0.538711,-1.557316,0.621595,-0.069076,-1.249926,-2.353504,0.191347,-0.622352,1.140879,1.285131,-0.083298,0.214507,1.071763,-0.183444,-1.304669,-1.061138,0.411877,0.160591,0.272408,3,0
47853,-17.356217,-12.495272,-3.195266,2.998776,-0.767994,1.245475,4.622568,-4.636731,5.796183,5.868287,3.098653,-0.019262,-0.043442,-3.774769,1.9523,1.552685,-2.450494,-1.727393,-1.534223,-9.193693,-3.275301,0.117385,-9.265123,0.66756,-1.252109,-1.34564,-7.144717,2.38055,607.7,0
119465,2.217603,-1.50366,-3.939524,-2.582615,2.075325,2.659907,-0.436288,0.353101,-2.280157,1.724302,-0.169131,-0.933484,0.074817,0.497571,-0.268084,-1.51171,0.725792,-0.531262,-0.166273,-0.214068,0.169554,0.728401,-0.188963,0.767587,0.659204,0.312666,-0.067255,-0.078742,103.89,0
143052,0.135567,0.596939,0.548165,-0.361893,0.239656,-0.561616,0.868338,-0.165176,-0.140474,-0.645119,-0.507901,0.796634,1.248309,-0.264654,-0.314105,-0.013119,-0.513428,-0.502948,-0.507762,0.004237,0.088821,0.295925,0.137296,1.189526,-0.387266,0.088659,-0.008555,0.015309,47.9,0
65223,1.317404,0.38668,-0.026326,0.490966,0.096514,-0.584534,0.117071,-0.192155,-0.017556,-0.301808,-0.694271,0.33784,1.084547,-0.479493,1.07617,0.68902,-0.350374,-0.113875,0.112875,-0.01034,-0.33498,-0.924468,0.017275,-0.488952,0.352081,0.144755,-0.019253,0.023563,0.89,0
82780,1.165653,-1.250291,1.617356,-0.104725,-2.005974,0.557603,-1.536558,0.373693,0.525726,0.400525,0.144611,1.105161,-0.087296,-1.047077,-2.381956,-1.79536,0.527018,1.205126,0.185267,-0.442278,-0.479492,-0.538398,0.035825,0.393431,0.09878,1.054297,0.015748,0.016163,40,0
145664,-5.649929,3.723272,-2.84712,-0.197808,-3.571848,-0.878481,-2.84724,3.962627,0.670842,-0.225588,-2.23968,1.618323,0.663573,2.004031,0.212723,0.77042,1.09424,0.582173,-0.253866,0.0139,0.39412,0.866687,0.027164,0.019739,0.338292,-0.056181,0.248083,0.040475,27.24,0
71506,0.835171,-0.15543,0.074361,1.111564,-0.155289,-0.369632,0.454857,-0.02516,-0.439473,0.050536,1.765562,0.96676,-0.497219,0.86399,0.371734,-0.126143,-0.22605,-0.62644,-0.288135,0.131757,-0.202112,-0.999358,0.048015,0.168987,0.202558,-0.758055,-0.01642,0.039995,166.95,0
91069,1.984744,-0.102796,-1.642582,0.474077,0.485311,-0.548044,0.239993,-0.249491,1.49107,-0.102732,1.698717,-1.852239,0.754675,2.18151,-1.715193,-0.404137,0.492987,-0.048804,0.209115,-0.225011,-0.120312,-0.060587,0.101863,0.686634,0.090278,0.470791,-0.139763,-0.082366,37.82,0
154185,1.372892,-2.271188,-1.352286,-0.961746,-0.298779,1.851004,-0.821204,0.49551,-0.048444,0.527294,0.762625,0.187737,-0.288989,-0.127771,-0.216278,0.534781,0.718213,-2.3228,0.298764,0.594952,0.074479,-0.480934,0.147773,-0.975975,-0.756808,-0.526758,-0.019431,-0.004351,358.08,0
11026,1.160734,-0.067238,0.87493,0.156921,-0.55206,-0.035295,-0.587894,0.057972,1.409477,-0.407699,2.632286,-1.368762,2.107713,1.616024,0.084703,0.371509,0.297526,0.150138,-0.474537,-0.074852,0.017626,0.330791,-0.003865,0.046383,0.118323,1.04225,-0.073963,-0.006902,15.95,0
3763,1.330491,-0.545848,0.137729,-0.840232,-0.331947,0.116839,-0.616663,-0.116981,0.184888,0.351096,1.470395,-2.272392,2.939813,1.223468,-0.625114,1.745636,0.174107,-0.492438,1.156349,0.275496,-0.228202,-0.666107,-0.095737,-1.013437,0.35817,-0.467497,-0.028412,0.006652,75.38,0
137674,-1.392822,0.102159,2.231053,-2.161265,-1.475551,0.655931,-1.282845,-2.527331,-0.85506,-1.072327,-0.98357,-0.122541,1.070247,-0.816777,-0.077313,1.959312,-0.212189,-0.751838,-0.607424,0.744026,-0.832564,1.594881,-0.662977,-0.009178,0.313278,-0.073238,0.144917,0.071901,178,0
20159,-1.157853,0.653328,2.665103,4.592831,1.442221,1.087092,-0.507766,0.5141,-1.190046,1.054229,2.558977,-2.288201,1.726143,2.007938,0.514952,-0.244559,1.156119,-0.170083,0.437559,0.388699,-0.193758,-0.650993,0.213603,-0.402286,-0.408604,0.056963,0.070661,0.101234,9.73,0
165054,-0.568533,0.268262,1.253778,-2.141678,-0.761454,-0.426626,-0.467158,0.424118,-0.884852,-0.531539,-0.850448,0.070223,1.337008,-0.712418,-0.863087,1.317611,0.066441,-1.088289,-0.395396,-0.055294,0.585139,1.634144,-0.202039,1.232172,-0.168534,-0.171954,0.042822,0.109923,1.93,0
72820,1.250294,-0.122807,-0.052873,-0.708812,-0.478432,-1.135272,0.160222,-0.192663,1.243578,-1.025304,0.023062,0.623567,-0.811646,0.476194,0.972028,-1.483983,0.580069,-0.783223,0.348719,-0.22709,0.022833,0.337166,-0.11662,0.42375,0.82406,-0.53818,0.049655,0.009856,1,0
141652,2.180295,-0.513509,-1.782987,-0.466797,-0.070795,-0.904017,0.005766,-0.338612,-0.596643,0.857812,0.296339,0.722473,0.161081,0.53577,-0.833926,-2.087886,-0.288874,1.728549,-0.28827,-0.664876,-0.038185,0.623186,-0.120431,-0.320307,0.551332,-0.263287,0.011249,-0.07571,1,0
164410,-0.797836,0.462781,-0.152999,-1.27769,1.493348,0.971658,1.049649,0.438406,-0.004669,-1.929728,0.905669,0.141978,-1.177662,-1.294325,-0.628196,-0.236364,1.30781,-0.327398,-1.082356,-0.050662,-0.046324,-0.141488,-0.0267,-1.798609,-0.083835,-0.07226,0.10725,0.142326,99.07,0
163851,-0.340525,0.917125,-0.102569,-0.769399,0.268036,-0.663123,0.643727,0.223043,0.016323,-0.09722,0.152458,-0.099332,-1.651091,0.69385,-0.898129,0.302756,-0.622445,0.059293,0.338505,-0.176371,-0.240635,-0.640786,0.057723,-0.389673,-0.547939,0.107182,-0.19146,-0.208554,9.08,0
60211,-2.209866,1.639733,1.331249,-0.526962,-0.628934,-0.263075,0.368127,-0.610345,1.300149,0.856717,-0.668505,0.801095,1.182402,-1.332154,-0.683555,-0.010873,-0.625952,-0.406709,-0.783241,-0.373257,0.419093,0.626106,-0.196465,0.474663,-0.094713,0.09692,-2.203361,0.09624,29.99,0
48814,-0.287086,0.886215,1.440106,0.468949,1.193221,0.473254,1.179831,-0.436985,-0.066472,-0.050275,-1.082004,0.435735,1.165552,-0.771736,-0.370283,-0.848155,-0.320864,-0.73648,0.125626,0.089889,-0.112845,0.257583,-0.369078,-0.714551,-0.033581,-0.427861,-0.28595,-0.304016,1,0
14735,-0.497347,0.74165,2.292842,1.674089,-0.366503,0.962718,0.151878,0.17911,1.885601,-0.951643,-0.211319,-1.639691,1.814112,0.526268,-2.382372,-1.567239,1.708171,-0.872854,0.771767,-0.114467,-0.421505,-0.485168,0.053614,0.037602,-0.534019,-0.568003,0.110319,0.155418,47.45,0
117419,-0.259881,0.467148,-1.070692,-0.284143,-0.166531,-0.542947,0.917466,0.323011,0.0702,-1.327258,-1.178059,-0.799407,-1.217633,-0.589406,-0.0492,0.685436,0.560785,0.546932,-0.519609,0.054965,0.193265,0.152102,0.557528,0.584556,-0.845489,0.278536,-0.103107,0.074867,185,0
29537,1.146853,0.114296,0.689015,1.273401,-0.371538,-0.086106,-0.136854,0.069593,0.518647,-0.20966,-0.519235,0.512039,-0.260538,0.000429,0.113496,-0.554449,0.214736,-0.976443,-0.308307,-0.19292,-0.242753,-0.497817,0.071267,0.047166,0.416786,-0.514567,0.055161,0.024561,9,0
97471,1.948094,-0.563646,-0.156448,0.239117,-0.488603,0.452854,-1.047557,0.134025,2.4441,-0.237824,0.895267,-1.691191,2.150171,1.208222,-0.617541,1.11932,-0.53386,1.103812,0.14784,-0.10264,-0.111536,-0.002924,0.164646,-1.063367,-0.519426,0.48268,-0.048187,-0.059006,39,0
60308,-0.957317,-3.729433,-1.130661,1.100066,-1.717646,-0.533478,1.488717,-0.349142,0.091474,-0.498225,1.111167,0.204622,-1.676933,0.960795,-0.286044,0.070022,0.007324,0.111324,0.159097,2.118664,0.647212,-0.69461,-1.055408,0.652652,0.015249,0.944112,-0.323468,0.179406,1142,0
30409,-1.035093,0.568995,0.220586,0.963914,0.45677,-0.627779,0.161704,0.252313,-0.375242,-0.082495,-1.435226,-0.427288,-0.145454,0.558209,1.159601,0.135674,-0.360617,0.437737,0.742936,-0.413409,0.050961,0.29862,0.401522,-0.462162,0.090471,-0.269487,-0.196498,-0.081154,3.99,0
164564,0.140199,1.075502,-0.405659,-0.563242,1.015191,-0.718421,1.007401,-0.121201,-0.147917,-0.862678,-0.556604,0.244689,0.673631,-1.145905,-0.262438,0.251667,0.37237,-0.37545,-0.292714,0.057052,-0.330151,-0.762813,0.090979,0.517651,-0.408924,0.117143,0.229712,0.084919,3.58,0
